"","minutes","miles","uqlatlongid"
"1863",35.1666666666667,4.6602825,"42.333706+-71.105583+42.370958+-71.077416"
"1864",20.6333333333333,2.956483218,"42.333739+-71.105717+42.300749+-71.114314"
"1865",24,2.231343261,"42.333739+-71.105717+42.306131+-71.115091"
"1866",22,2.072893656,"42.333739+-71.105717+42.308378+-71.115619"
"1867",20,1.84547187,"42.333739+-71.105717+42.311466+-71.1145"
"1868",18,1.716226702,"42.333739+-71.105717+42.313306+-71.11416"
"1869",10,0.946969404,"42.333739+-71.105717+42.323986+-71.112327"
"1870",4,0.382143165,"42.333739+-71.105717+42.331803+-71.112061"
"1871",7,0.621371,"42.333739+-71.105717+42.331939+-71.116843"
"1872",2,0.196353236,"42.333739+-71.105717+42.33328+-71.109273"
"1873",17,1.41051217,"42.333739+-71.105717+42.341909+-71.121143"
"1874",21,1.862870258,"42.333739+-71.105717+42.345963+-71.127686"
"1875",23,2.064815833,"42.333739+-71.105717+42.348572+-71.129451"
"1876",25.2333333333333,2.189090033,"42.333739+-71.105717+42.350093+-71.130753"
"1877",35,3.354782029,"42.333739+-71.105717+42.35853+-71.126738"
"1878",37,3.502046956,"42.333739+-71.105717+42.36019+-71.128574"
"1879",17.45,1.318549262,"42.333785+-71.103909+42.329544+-71.083982"
"1880",6.7,0.476591557,"42.333785+-71.103909+42.331479+-71.095333"
"1881",10.85,0.889803272,"42.333906+-71.103897+42.33326+-71.118666"
"1882",15,1.276917405,"42.333906+-71.103897+42.338226+-71.121312"
"1883",18,1.524844434,"42.333906+-71.103897+42.341909+-71.121143"
"1884",26.2333333333333,2.304043668,"42.333906+-71.103897+42.350093+-71.130753"
"1885",33,3.13170984,"42.333906+-71.103897+42.355943+-71.131448"
"1886",36,3.469735664,"42.333906+-71.103897+42.35853+-71.126738"
"1887",15.8166666666667,2.006406959,"42.334111+-71.027196+42.342652+-71.057065"
"1888",15.35,2.2369356,"42.334168+-71.048924+42.349682+-71.063564"
"1889",9.73333333333333,0.746266571,"42.334331+-71.104487+42.328316+-71.110252"
"1890",7,0.628827452,"42.334331+-71.104487+42.329369+-71.111046"
"1891",7.5,0.553641561,"42.334331+-71.104487+42.331391+-71.111925"
"1892",4.13333333333333,0.27340324,"42.334331+-71.104487+42.333279+-71.109276"
"1893",1.88333333333333,0.077671375,"42.334331+-71.104487+42.33374+-71.105721"
"1894",15.8833333333333,2.20586705,"42.334491+-71.122471+42.347693+-71.153921"
"1895",5.85,0.984251664,"42.334528+-71.122877+42.337167+-71.109067"
"1896",2.41666666666667,0.124895571,"42.334748+-71.07511+42.333539+-71.073689"
"1897",28.5666666666667,3.074543708,"42.334793+-71.088549+42.326421+-71.064691"
"1898",4.28333333333333,0.182683074,"42.334793+-71.088549+42.336489+-71.089085"
"1899",9.88333333333333,0.466649621,"42.334793+-71.088549+42.338746+-71.081156"
"1900",2.83333333333333,0.443037523,"42.334833+-71.102701+42.337612+-71.095267"
"1901",20.9333333333333,2.182876323,"42.334833+-71.102701+42.350593+-71.075289"
"1902",14.9833333333333,2.171070274,"42.334842+-71.0499+42.349682+-71.063564"
"1903",1,0.15534275,"42.334846+-71.103017+42.333706+-71.105583"
"1904",5.23333333333333,0.523815753,"42.334846+-71.103017+42.338017+-71.094682"
"1905",5.93333333333333,0.79535488,"42.334846+-71.103017+42.340222+-71.0892"
"1906",10.3666666666667,1.096098444,"42.334846+-71.103017+42.342687+-71.085056"
"1907",11.5333333333333,1.728032751,"42.334846+-71.103017+42.349871+-71.078049"
"1908",13.9666666666667,2.127574304,"42.334846+-71.103017+42.351902+-71.070893"
"1909",17.3,2.442609401,"42.334846+-71.103017+42.352531+-71.064682"
"1910",19.1,2.742110223,"42.334846+-71.103017+42.35639457+-71.0624242"
"1911",19.0166666666667,2.742110223,"42.334846+-71.103017+42.35639457+-71.0624242"
"1912",21.7833333333333,3.021105802,"42.334846+-71.103017+42.359705+-71.059215"
"1913",23.8333333333333,3.274003799,"42.334846+-71.103017+42.363021+-71.05829"
"1914",25.9,3.534979619,"42.334846+-71.103017+42.365577+-71.06129"
"1915",33.4166666666667,4.505561121,"42.334846+-71.103017+42.370958+-71.077416"
"1916",3.03333333333333,0.160935089,"42.334948+-71.074931+42.336621+-71.076956"
"1917",4.23333333333333,0.423775022,"42.334948+-71.074931+42.339459+-71.080362"
"1918",6.55,0.621992371,"42.334948+-71.074931+42.34157+-71.083092"
"1919",10.2,0.955668598,"42.334948+-71.074931+42.345331+-71.086739"
"1920",12.5333333333333,1.150779092,"42.334948+-71.074931+42.348005+-71.088033"
"1921",18.8833333333333,1.987144458,"42.334948+-71.074931+42.359183+-71.093543"
"1922",20.1666666666667,2.129438417,"42.334948+-71.074931+42.360758+-71.095722"
"1923",22.5166666666667,2.37363722,"42.334948+-71.074931+42.362988+-71.099486"
"1924",29.9833333333333,2.743352965,"42.334948+-71.074931+42.364935+-71.104405"
"1925",28.15,2.655118283,"42.334948+-71.074931+42.365291+-71.103404"
"1926",17,1.532922257,"42.334949+-71.078873+42.352288+-71.062581"
"1927",17,1.532922257,"42.334949+-71.078873+42.352461+-71.062552"
"1928",1.13333333333333,0.199460091,"42.334963+-71.078951+42.332781+-71.081246"
"1929",10,1.094234331,"42.335017+-71.07128+42.342652+-71.057065"
"1930",20.8833333333333,2.946541282,"42.335111+-71.102717+42.300749+-71.114314"
"1931",28.2166666666667,2.540164648,"42.335111+-71.102717+42.304396+-71.114769"
"1932",27.2166666666667,2.415890448,"42.335111+-71.102717+42.306131+-71.115091"
"1933",25.2166666666667,2.257440843,"42.335111+-71.102717+42.308378+-71.115619"
"1934",24.8833333333333,2.147458176,"42.335111+-71.102717+42.309949+-71.115345"
"1935",23.2166666666667,2.030019057,"42.335111+-71.102717+42.311466+-71.1145"
"1936",21.2166666666667,1.900773889,"42.335111+-71.102717+42.313306+-71.11416"
"1937",18.9666666666667,1.613079116,"42.335111+-71.102717+42.317365+-71.113229"
"1938",17.2333333333333,1.440959349,"42.335111+-71.102717+42.319618+-71.111729"
"1939",15.2166666666667,1.289966196,"42.335111+-71.102717+42.32172+-71.112195"
"1940",13.2166666666667,1.131516591,"42.335111+-71.102717+42.323986+-71.112327"
"1941",11.2166666666667,0.943241178,"42.335111+-71.102717+42.326625+-71.111437"
"1942",7.8,0.65243955,"42.335111+-71.102717+42.329368+-71.111046"
"1943",7.21666666666667,0.566690352,"42.335111+-71.102717+42.331803+-71.112061"
"1944",4.8,0.301986306,"42.335111+-71.102717+42.33328+-71.109273"
"1945",29.8166666666667,6.861178582,"42.33512+-71.149405+42.290089+-71.124166"
"1946",23.65,5.878791031,"42.33512+-71.149405+42.291142+-71.132098"
"1947",23.4666666666667,5.698593441,"42.33512+-71.149405+42.294728+-71.130566"
"1948",31.4166666666667,7.404256836,"42.33512+-71.149405+42.296255+-71.117613"
"1949",33.8666666666667,7.77956492,"42.33512+-71.149405+42.300749+-71.114314"
"1950",9.98333333333333,2.899317086,"42.33512+-71.149405+42.302638+-71.152249"
"1951",11.1166666666667,1.533543628,"42.33512+-71.149405+42.354227+-71.150236"
"1952",32.8,4.06376634,"42.33512+-71.149405+42.373362+-71.118956"
"1953",8.2,1.263868614,"42.335129+-71.124667+42.339097+-71.106836"
"1954",11.6333333333333,1.513659756,"42.335167+-71.147963+42.331246+-71.126518"
"1955",9.58333333333333,1.889589211,"42.335167+-71.147963+42.332615+-71.116739"
"1956",5.11666666666667,0.553641561,"42.335167+-71.147963+42.335646+-71.140211"
"1957",12.9166666666667,2.58490336,"42.335167+-71.147963+42.341731+-71.109856"
"1958",15.0666666666667,2.97015338,"42.335167+-71.147963+42.345272+-71.104392"
"1959",19.7166666666667,3.920229639,"42.335167+-71.147963+42.347888+-71.087903"
"1960",17.0666666666667,3.515095747,"42.335167+-71.147963+42.348949+-71.095169"
"1961",22.85,4.439695795,"42.335167+-71.147963+42.349871+-71.078049"
"1962",28.6,5.154272445,"42.335167+-71.147963+42.352531+-71.064682"
"1963",30.4,5.453773267,"42.335167+-71.147963+42.35639457+-71.0624242"
"1964",32.7833333333333,5.727176507,"42.335167+-71.147963+42.359705+-71.059215"
"1965",10.1833333333333,3.456686873,"42.335196+-71.148366+42.322501+-71.205457"
"1966",3.26666666666667,1.092370218,"42.335196+-71.148366+42.326772+-71.164792"
"1967",6.71666666666667,2.492940452,"42.335196+-71.148366+42.329483+-71.192385"
"1968",17.2166666666667,5.835916432,"42.335196+-71.148366+42.33303+-71.243537"
"1969",20.1,6.335498716,"42.335196+-71.148366+42.337197+-71.252108"
"1970",6.65,0.79535488,"42.335407+-71.044392+42.335601+-71.033177"
"1971",1.61666666666667,0.219965334,"42.335457+-71.04167+42.335528+-71.037553"
"1972",24.25,2.700478366,"42.335457+-71.045901+42.349373+-71.076911"
"1973",5.7,0.631934307,"42.335505+-71.044151+42.34072+-71.053732"
"1974",10.2666666666667,1.142079898,"42.335505+-71.044151+42.342652+-71.057065"
"1975",25.2833333333333,3.002464672,"42.335505+-71.044151+42.347595+-71.079984"
"1976",24.1166666666667,2.760751353,"42.335505+-71.044151+42.349373+-71.076911"
"1977",21.9,2.636477153,"42.335505+-71.044151+42.349935+-71.074649"
"1978",25.6666666666667,2.830966276,"42.335505+-71.044151+42.350011+-71.077432"
"1979",5.15,0.533136318,"42.335514+-71.045823+42.335567+-71.03554"
"1980",2,0.103147586,"42.335528+-71.037553+42.335567+-71.03554"
"1981",4.96666666666667,0.22369356,"42.335528+-71.037553+42.335601+-71.033177"
"1982",5.41666666666667,1.18681861,"42.335528+-71.037553+42.338581+-71.031898"
"1983",2.48333333333333,0.122410087,"42.335548+-71.041754+42.335505+-71.044151"
"1984",9.35,1.135244817,"42.335548+-71.041754+42.342652+-71.057065"
"1985",20.2,2.514688437,"42.335548+-71.041754+42.348569+-71.071717"
"1986",24.9166666666667,2.88316144,"42.335548+-71.041754+42.349373+-71.076911"
"1987",22.7,2.75888724,"42.335548+-71.041754+42.349935+-71.074649"
"1988",26.4666666666667,2.953376363,"42.335548+-71.041754+42.350011+-71.077432"
"1989",21,1.918172277,"42.33556+-71.072264+42.329603+-71.056819"
"1990",8.33333333333333,1.219129902,"42.33556+-71.072264+42.329962+-71.057625"
"1991",33.95,2.997493704,"42.33556+-71.072264+42.365114+-71.104311"
"1992",1.6,0.231771383,"42.335594+-71.039686+42.335505+-71.044151"
"1993",6.26666666666667,0.672323422,"42.335594+-71.039686+42.338923+-71.050952"
"1994",10.15,1.241499258,"42.335594+-71.039686+42.342652+-71.057065"
"1995",26.8833333333333,3.2311292,"42.335594+-71.039686+42.347595+-71.079984"
"1996",21,2.620942878,"42.335594+-71.039686+42.348569+-71.071717"
"1997",25.7166666666667,2.989415881,"42.335594+-71.039686+42.349373+-71.076911"
"1998",27.2666666666667,3.059630804,"42.335594+-71.039686+42.350011+-71.077432"
"1999",1.7,0.234878238,"42.335626+-71.037312+42.335548+-71.041754"
"2000",11.05,1.3670162,"42.335626+-71.037312+42.342652+-71.057065"
"2001",18.4,2.265518666,"42.335626+-71.037312+42.343936+-71.065793"
"2002",24.4,2.990658623,"42.335626+-71.037312+42.349935+-71.074649"
"2003",28.1666666666667,3.185769117,"42.335626+-71.037312+42.350011+-71.077432"
"2004",8.21666666666667,1.084292395,"42.335646+-71.140211+42.331246+-71.126518"
"2005",6.16666666666667,1.46022185,"42.335646+-71.140211+42.332615+-71.116739"
"2006",9.5,2.155535999,"42.335646+-71.140211+42.341731+-71.109856"
"2007",11.65,2.540786019,"42.335646+-71.140211+42.345272+-71.104392"
"2008",16.3166666666667,3.490862278,"42.335646+-71.140211+42.347888+-71.087903"
"2009",13.65,3.085728386,"42.335646+-71.140211+42.348949+-71.095169"
"2010",19.4333333333333,4.010328434,"42.335646+-71.140211+42.349871+-71.078049"
"2011",26.8166666666667,5.024405906,"42.335646+-71.140211+42.35639457+-71.0624242"
"2012",27.25,5.024405906,"42.335646+-71.140211+42.35639457+-71.0624242"
"2013",29.3666666666667,5.297809146,"42.335646+-71.140211+42.359705+-71.059215"
"2014",1.8,0.085749198,"42.335658+-71.035628+42.335626+-71.037312"
"2015",11.45,1.44779443,"42.335658+-71.035628+42.342652+-71.057065"
"2016",18.8,2.345675525,"42.335658+-71.035628+42.343936+-71.065793"
"2017",27.0166666666667,3.195711053,"42.335658+-71.035628+42.349373+-71.076911"
"2018",24.8,3.071436853,"42.335658+-71.035628+42.349935+-71.074649"
"2019",28.5666666666667,3.265925976,"42.335658+-71.035628+42.350011+-71.077432"
"2020",13.85,1.570204517,"42.335716+-71.033229+42.342652+-71.057065"
"2021",24.7,2.949648137,"42.335716+-71.033229+42.348569+-71.071717"
"2022",29.4166666666667,3.31812114,"42.335716+-71.033229+42.349373+-71.076911"
"2023",10.75,1.531679515,"42.335716+-71.033229+42.350545+-71.050865"
"2024",11.55,1.704420653,"42.335716+-71.033229+42.351549+-71.052959"
"2025",14.6166666666667,1.864734371,"42.335716+-71.033229+42.353297+-71.05335"
"2026",15.5166666666667,2.220158583,"42.335716+-71.033229+42.354243+-71.058557"
"2027",15.4,2.103962206,"42.335716+-71.033229+42.355521+-71.057253"
"2028",12.2,1.562126694,"42.335747+-71.031442+42.329962+-71.057625"
"2029",1.06666666666667,0.213130253,"42.335747+-71.031442+42.335658+-71.035628"
"2030",12.5166666666667,1.658439199,"42.335747+-71.031442+42.342652+-71.057065"
"2031",25.8666666666667,3.282081622,"42.335747+-71.031442+42.349935+-71.074649"
"2032",12.0333333333333,1.583874679,"42.335747+-71.031442+42.350545+-71.050865"
"2033",12.8333333333333,1.756615817,"42.335747+-71.031442+42.351549+-71.052959"
"2034",15.9,1.916929535,"42.335747+-71.031442+42.353297+-71.05335"
"2035",16.8,2.272353747,"42.335747+-71.031442+42.354243+-71.058557"
"2036",4.95,1.079942798,"42.335769+-71.035365+42.338581+-71.031898"
"2037",5.83333333333333,0.68972181,"42.335769+-71.035365+42.344381+-71.039016"
"2038",8.66666666666667,1.411133541,"42.335769+-71.035365+42.350545+-71.050865"
"2039",9.46666666666667,1.583874679,"42.335769+-71.035365+42.351549+-71.052959"
"2040",12.5333333333333,1.744188397,"42.335769+-71.035365+42.353297+-71.05335"
"2041",13.4333333333333,2.099612609,"42.335769+-71.035365+42.354243+-71.058557"
"2042",13.3166666666667,1.983416232,"42.335769+-71.035365+42.355521+-71.057253"
"2043",9,1.02526215,"42.335814+-71.070135+42.342652+-71.057065"
"2044",3.61666666666667,0.699663746,"42.335827+-71.051409+42.342652+-71.057065"
"2045",14.2333333333333,2.06916543,"42.335827+-71.051409+42.349682+-71.063564"
"2046",18.9833333333333,2.422725529,"42.335827+-71.051409+42.353262+-71.059643"
"2047",8.23333333333333,0.656167776,"42.335831+-71.099868+42.33639+-71.08905"
"2048",7.3,0.624477855,"42.335831+-71.099868+42.336572+-71.089616"
"2049",1.55,0.275888724,"42.335831+-71.099868+42.337612+-71.095267"
"2050",5.2,0.636905275,"42.335831+-71.099868+42.34016+-71.088899"
"2051",5.91666666666667,0.787898428,"42.335831+-71.099868+42.341244+-71.08651"
"2052",21.2666666666667,2.294723103,"42.335831+-71.099868+42.347441+-71.074592"
"2053",9.88333333333333,1.449658543,"42.335831+-71.099868+42.347779+-71.085476"
"2054",14.8166666666667,1.619292826,"42.335831+-71.099868+42.350011+-71.077432"
"2055",17.1833333333333,1.735489203,"42.335831+-71.099868+42.350593+-71.075289"
"2056",25.75,2.413404964,"42.335832+-71.120492+42.329544+-71.083982"
"2057",8.03333333333333,0.630691565,"42.335832+-71.120492+42.33182+-71.112179"
"2058",13.35,1.887103727,"42.335837+-71.027246+42.342652+-71.057065"
"2059",30.0833333333333,3.876733669,"42.335837+-71.027246+42.347595+-71.079984"
"2060",24.2,3.266547347,"42.335837+-71.027246+42.348569+-71.071717"
"2061",21.2666666666667,2.295344474,"42.335837+-71.027246+42.351549+-71.052959"
"2062",24.3333333333333,2.455658192,"42.335837+-71.027246+42.353297+-71.05335"
"2063",25.2333333333333,2.811082404,"42.335837+-71.027246+42.354243+-71.058557"
"2064",13.75,1.985280345,"42.335883+-71.074011+42.338473+-71.102334"
"2065",8.28333333333333,2.88316144,"42.335894+-71.140828+42.329483+-71.192385"
"2066",5.48333333333333,0.600244386,"42.335894+-71.140828+42.336252+-71.148774"
"2067",20.5166666666667,2.917958216,"42.336046+-71.100251+42.300749+-71.114314"
"2068",28,2.558184407,"42.336046+-71.100251+42.306131+-71.115091"
"2069",26,2.400356173,"42.336046+-71.100251+42.308378+-71.115619"
"2070",22,2.043067848,"42.336046+-71.100251+42.313306+-71.11416"
"2071",19.75,1.755373075,"42.336046+-71.100251+42.317365+-71.113229"
"2072",18.0166666666667,1.583874679,"42.336046+-71.100251+42.319618+-71.111729"
"2073",16,1.432881526,"42.336046+-71.100251+42.32172+-71.112195"
"2074",14,1.274431921,"42.336046+-71.100251+42.323986+-71.112327"
"2075",12,1.086156508,"42.336046+-71.100251+42.326625+-71.111437"
"2076",10,0.891667385,"42.336046+-71.100251+42.329368+-71.111046"
"2077",8,0.708984311,"42.336046+-71.100251+42.331803+-71.112061"
"2078",6,0.523194382,"42.336046+-71.100251+42.33328+-71.109273"
"2079",2,0.160935089,"42.336046+-71.100251+42.335111+-71.102717"
"2080",13.85,1.096719815,"42.336046+-71.100251+42.345214+-71.104266"
"2081",15.8833333333333,1.239013774,"42.336046+-71.100251+42.3471+-71.105198"
"2082",22.1333333333333,2.850850148,"42.336046+-71.100251+42.360559+-71.093953"
"2083",24.8166666666667,3.267790089,"42.336046+-71.100251+42.363498+-71.087704"
"2084",10.2,0.940755694,"42.33608+-71.099883+42.329369+-71.111046"
"2085",10.75,0.756829878,"42.33608+-71.099883+42.331391+-71.111925"
"2086",7.2,0.590923821,"42.33608+-71.099883+42.333279+-71.109276"
"2087",4.2,0.395191956,"42.33608+-71.099883+42.33374+-71.105721"
"2088",3.2,0.322491549,"42.33608+-71.099883+42.334331+-71.104487"
"2089",4.5,0.418182683,"42.336098+-71.120612+42.341909+-71.121143"
"2090",2.78333333333333,0.317520581,"42.336217+-71.099328+42.338017+-71.094682"
"2091",7.13333333333333,0.660517373,"42.336217+-71.099328+42.340222+-71.0892"
"2092",8.78333333333333,0.891667385,"42.336217+-71.099328+42.342687+-71.085056"
"2093",9.78333333333333,1.161342399,"42.336217+-71.099328+42.34557+-71.081696"
"2094",12.7833333333333,1.540378709,"42.336217+-71.099328+42.349871+-71.078049"
"2095",14.7833333333333,1.939298891,"42.336217+-71.099328+42.351902+-71.070893"
"2096",17.7833333333333,2.254333988,"42.336217+-71.099328+42.352531+-71.064682"
"2097",19.7833333333333,2.55383481,"42.336217+-71.099328+42.35639457+-71.0624242"
"2098",22.7833333333333,2.832830389,"42.336217+-71.099328+42.359705+-71.059215"
"2099",22.7833333333333,2.832830389,"42.336217+-71.099328+42.359705+-71.059215"
"2100",24.7833333333333,3.085728386,"42.336217+-71.099328+42.363021+-71.05829"
"2101",26.7833333333333,3.346704206,"42.336217+-71.099328+42.365577+-71.06129"
"2102",26.7833333333333,3.346704206,"42.336217+-71.099328+42.365577+-71.06129"
"2103",31.3,3.791605842,"42.336217+-71.099328+42.366933+-71.068093"
"2104",33.4666666666667,4.317285708,"42.336217+-71.099328+42.370958+-71.077416"
"2105",7.26666666666667,0.860598835,"42.336218+-71.046724+42.342652+-71.057065"
"2106",26.0166666666667,2.850228777,"42.336218+-71.046724+42.347595+-71.079984"
"2107",23.7666666666667,2.608515458,"42.336218+-71.046724+42.349373+-71.076911"
"2108",21.3666666666667,2.484241258,"42.336218+-71.046724+42.349935+-71.074649"
"2109",25.3166666666667,2.678730381,"42.336218+-71.046724+42.350011+-71.077432"
"2110",11.25,1.119710542,"42.336252+-71.054025+42.331379+-71.037417"
"2111",9.81666666666667,1.493775884,"42.336252+-71.148774+42.342028+-71.121685"
"2112",16.6,2.055495268,"42.336252+-71.148774+42.344867+-71.111157"
"2113",24,3.310043317,"42.336252+-71.148774+42.347888+-71.087903"
"2114",22,2.904288054,"42.336252+-71.148774+42.348949+-71.095169"
"2115",33,4.543464752,"42.336252+-71.148774+42.352531+-71.064682"
"2116",41,5.62340755,"42.336252+-71.148774+42.365577+-71.06129"
"2117",2.65,0.115575006,"42.336339+-71.07707+42.337524+-71.075479"
"2118",3,0.247305658,"42.336339+-71.07707+42.338763+-71.073677"
"2119",7.61666666666667,0.830773027,"42.336339+-71.07707+42.343824+-71.065927"
"2120",12.0833333333333,1.246470226,"42.336339+-71.07707+42.349682+-71.063564"
"2121",13.1,1.739217429,"42.336339+-71.07707+42.35176+-71.056003"
"2122",17.0833333333333,1.401812976,"42.336339+-71.07707+42.352288+-71.062581"
"2123",15,1.401812976,"42.336339+-71.07707+42.352461+-71.062552"
"2124",18.8333333333333,1.648497263,"42.336339+-71.07707+42.355385+-71.062211"
"2125",4.78333333333333,0.629448823,"42.336361+-71.077214+42.329789+-71.083887"
"2126",2.33333333333333,0.515116559,"42.336362+-71.054006+42.342652+-71.057065"
"2127",8.28333333333333,2.919822329,"42.336377+-71.088961+42.300523+-71.113686"
"2128",6.7,2.087185189,"42.336377+-71.088961+42.310525+-71.107414"
"2129",5.03333333333333,1.608729519,"42.336377+-71.088961+42.317062+-71.104248"
"2130",3.06666666666667,1.138351672,"42.336377+-71.088961+42.323132+-71.099592"
"2131",7.4,0.599001644,"42.336377+-71.088961+42.330714+-71.096023"
"2132",4.81666666666667,0.690343181,"42.336377+-71.088961+42.340505+-71.083733"
"2133",4.81666666666667,0.690343181,"42.336377+-71.088961+42.340505+-71.083733"
"2134",4.15,1.056952071,"42.336377+-71.088961+42.34735+-71.075727"
"2135",4.15,1.056952071,"42.336377+-71.088961+42.34735+-71.075727"
"2136",6.75,1.734246461,"42.336377+-71.088961+42.349662+-71.063917"
"2137",8.41666666666667,1.961668247,"42.336377+-71.088961+42.352547+-71.062752"
"2138",8.41666666666667,1.961668247,"42.336377+-71.088961+42.352547+-71.062752"
"2139",9.95,2.200896082,"42.336377+-71.088961+42.355518+-71.060225"
"2140",9.95,2.200896082,"42.336377+-71.088961+42.355518+-71.060225"
"2141",15.9,2.533329567,"42.336377+-71.088961+42.358978+-71.057598"
"2142",15.9,2.533329567,"42.336377+-71.088961+42.358978+-71.057598"
"2143",15.1833333333333,2.780635225,"42.336377+-71.088961+42.363021+-71.05829"
"2144",15.1833333333333,2.780635225,"42.336377+-71.088961+42.363021+-71.05829"
"2145",16.9833333333333,3.040989674,"42.336377+-71.088961+42.365577+-71.06129"
"2146",16.9833333333333,3.040989674,"42.336377+-71.088961+42.365577+-71.06129"
"2147",20,3.792227213,"42.336377+-71.088961+42.374067+-71.070929"
"2148",22.45,4.637291773,"42.336377+-71.088961+42.383975+-71.076994"
"2149",24.4166666666667,5.223865997,"42.336377+-71.088961+42.392342+-71.077272"
"2150",30.3666666666667,6.037862007,"42.336377+-71.088961+42.401322+-71.07673"
"2151",30.3666666666667,6.037862007,"42.336377+-71.088961+42.401322+-71.07673"
"2152",31.1333333333333,7.614280234,"42.336377+-71.088961+42.426682+-71.074317"
"2153",31.1333333333333,7.614280234,"42.336377+-71.088961+42.426682+-71.074317"
"2154",37.0666666666667,8.37608108,"42.336377+-71.088961+42.437501+-71.070706"
"2155",8.76666666666667,6.738768495,"42.33639+-71.08905+42.299807+-71.062219"
"2156",28.5166666666667,3.042232416,"42.33639+-71.08905+42.302273+-71.086506"
"2157",32.0166666666667,3.272139686,"42.33639+-71.08905+42.310318+-71.062716"
"2158",17,1.947998085,"42.33639+-71.08905+42.313537+-71.095103"
"2159",27,2.894967489,"42.33639+-71.08905+42.314891+-71.065955"
"2160",25.9,2.743974336,"42.33639+-71.08905+42.31678+-71.065682"
"2161",24,2.636477153,"42.33639+-71.08905+42.317585+-71.066499"
"2162",20.8166666666667,2.092777528,"42.33639+-71.08905+42.319224+-71.086073"
"2163",21,2.333869476,"42.33639+-71.08905+42.320062+-71.071274"
"2164",20,2.2369356,"42.33639+-71.08905+42.321257+-71.072268"
"2165",3.06666666666667,1.138351672,"42.33639+-71.08905+42.323074+-71.099546"
"2166",21.3833333333333,2.060466236,"42.33639+-71.08905+42.323491+-71.076306"
"2167",18,2.048038816,"42.33639+-71.08905+42.323643+-71.073931"
"2168",20.4833333333333,1.933706552,"42.33639+-71.08905+42.325078+-71.074964"
"2169",20.4833333333333,1.933706552,"42.33639+-71.08905+42.325122+-71.07517"
"2170",12.0166666666667,1.051359732,"42.33639+-71.08905+42.325353+-71.083397"
"2171",19.35,1.856035177,"42.33639+-71.08905+42.326122+-71.075452"
"2172",18.45,1.71498396,"42.33639+-71.08905+42.327602+-71.077403"
"2173",8.8,0.965610534,"42.33639+-71.08905+42.329483+-71.086203"
"2174",5.2,0.779199234,"42.33639+-71.08905+42.329544+-71.083982"
"2175",5.9,0.678537132,"42.33639+-71.08905+42.336046+-71.100251"
"2176",1.45,0.320006065,"42.33639+-71.08905+42.337061+-71.09382"
"2177",1.58333333333333,0.39146373,"42.33639+-71.08905+42.337523+-71.095101"
"2178",5.31666666666667,0.986737148,"42.33639+-71.08905+42.338473+-71.102334"
"2179",8.5,0.768014556,"42.33639+-71.08905+42.340274+-71.100979"
"2180",11.2,1.777742431,"42.33639+-71.08905+42.344908+-71.100835"
"2181",12.5333333333333,1.520494837,"42.33639+-71.08905+42.345145+-71.069868"
"2182",17.9833333333333,2.01324204,"42.33639+-71.08905+42.348846+-71.108581"
"2183",13.7166666666667,2.170448903,"42.33639+-71.08905+42.348927+-71.09583"
"2184",30.7166666666667,3.937006656,"42.33639+-71.08905+42.363498+-71.087704"
"2185",7.71666666666667,4.728011939,"42.33639+-71.08905+42.364935+-71.104405"
"2186",23.7333333333333,4.680166372,"42.33639+-71.08905+42.384129+-71.076515"
"2187",25.5666666666667,5.497269237,"42.336489+-71.089085+42.274185+-71.093802"
"2188",24.7,5.121339782,"42.336489+-71.089085+42.279563+-71.093194"
"2189",22.55,4.920015578,"42.336489+-71.089085+42.282425+-71.092282"
"2190",23.2166666666667,4.795120007,"42.336489+-71.089085+42.284143+-71.091674"
"2191",42,5.124446637,"42.336489+-71.089085+42.284195+-71.063879"
"2192",39,4.621757498,"42.336489+-71.089085+42.288962+-71.066969"
"2193",39.1666666666667,4.452123215,"42.336489+-71.089085+42.289943+-71.069975"
"2194",37.9666666666667,4.340897806,"42.336489+-71.089085+42.290184+-71.072141"
"2195",40.2166666666667,4.453365957,"42.336489+-71.089085+42.291446+-71.071762"
"2196",36.15,3.671681239,"42.336489+-71.089085+42.292036+-71.089062"
"2197",33.3,3.494590504,"42.336489+-71.089085+42.300747+-71.075843"
"2198",27.1166666666667,2.760751353,"42.336489+-71.089085+42.305649+-71.084754"
"2199",23,2.567504972,"42.336489+-71.089085+42.306637+-71.087686"
"2200",26.0833333333333,2.683079978,"42.336489+-71.089085+42.310421+-71.083262"
"2201",18,2.078485995,"42.336489+-71.089085+42.311987+-71.0937"
"2202",16,1.769043237,"42.336489+-71.089085+42.315067+-71.097752"
"2203",24.1,2.277946086,"42.336489+-71.089085+42.316227+-71.083032"
"2204",14,1.623021052,"42.336489+-71.089085+42.317066+-71.098434"
"2205",3.06666666666667,1.138351672,"42.336489+-71.089085+42.323074+-71.099546"
"2206",8.8,0.965610534,"42.336489+-71.089085+42.329483+-71.086203"
"2207",5.2,0.779199234,"42.336489+-71.089085+42.329544+-71.083982"
"2208",6,0.52816535,"42.336489+-71.089085+42.331311+-71.094831"
"2209",5.01666666666667,0.357288325,"42.336489+-71.089085+42.333071+-71.092378"
"2210",7.18333333333333,1.163206512,"42.336489+-71.089085+42.338207+-71.105846"
"2211",3.31666666666667,0.515116559,"42.336489+-71.089085+42.338412+-71.097203"
"2212",5.31666666666667,0.986737148,"42.336489+-71.089085+42.338473+-71.102334"
