"","minutes","miles","uqlatlongid"
"3774",16.2833333333333,4.117825617,"42.342622+-71.056967+42.300045+-71.061868"
"3775",24.4,4.805061943,"42.342622+-71.056967+42.300523+-71.113686"
"3776",13.6833333333333,2.459386418,"42.342622+-71.056967+42.310516+-71.053682"
"3777",19.15,3.966211093,"42.342622+-71.056967+42.317062+-71.104248"
"3778",18.7666666666667,7.47509313,"42.342622+-71.056967+42.320549+-71.052521"
"3779",18.4333333333333,6.889761648,"42.342622+-71.056967+42.320557+-71.052312"
"3780",5.35,0.983630293,"42.342622+-71.056967+42.330154+-71.057655"
"3781",18.2,2.907394909,"42.342622+-71.056967+42.33608+-71.099883"
"3782",16.7333333333333,2.639584008,"42.342622+-71.056967+42.337875+-71.09524"
"3783",14.7333333333333,2.06295172,"42.342622+-71.056967+42.340848+-71.084231"
"3784",15.2833333333333,5.893703935,"42.342622+-71.056967+42.34334+-71.116927"
"3785",13.5833333333333,5.377966005,"42.342622+-71.056967+42.345088+-71.104843"
"3786",13.2166666666667,5.390393425,"42.342622+-71.056967+42.345884+-71.107697"
"3787",11.5833333333333,1.527951289,"42.342622+-71.056967+42.34735+-71.075727"
"3788",12.6833333333333,4.954190983,"42.342622+-71.056967+42.347888+-71.087903"
"3789",12.2,4.928714772,"42.342622+-71.056967+42.348949+-71.095169"
"3790",6.71666666666667,1.110389977,"42.342622+-71.056967+42.349662+-71.063917"
"3791",12.5333333333333,1.619292826,"42.342622+-71.056967+42.350126+-71.077376"
"3792",15.0666666666667,5.887490225,"42.342622+-71.056967+42.350602+-71.130727"
"3793",11.5166666666667,1.502475078,"42.342622+-71.056967+42.351902+-71.070893"
"3794",2.41666666666667,0.89477424,"42.342622+-71.056967+42.352271+-71.055242"
"3795",10.8833333333333,1.499368223,"42.342622+-71.056967+42.353214+-71.064545"
"3796",9.4,1.365152087,"42.342622+-71.056967+42.355518+-71.060225"
"3797",9.78333333333333,2.409055367,"42.342622+-71.056967+42.35639457+-71.0624242"
"3798",6.96666666666667,2.053631155,"42.342622+-71.056967+42.358978+-71.057598"
"3799",7.96666666666667,2.184119065,"42.342622+-71.056967+42.359705+-71.059215"
"3800",7.96666666666667,2.184119065,"42.342622+-71.056967+42.359705+-71.059215"
"3801",6.83333333333333,3.05093161,"42.342622+-71.056967+42.361269+-71.071678"
"3802",11.7333333333333,4.133359892,"42.342622+-71.056967+42.362434+-71.085591"
"3803",8.55,2.188468662,"42.342622+-71.056967+42.363021+-71.05829"
"3804",8.55,2.188468662,"42.342622+-71.056967+42.363021+-71.05829"
"3805",13.6,5.304022856,"42.342622+-71.056967+42.365379+-71.103554"
"3806",8.36666666666667,2.282295683,"42.342622+-71.056967+42.365577+-71.06129"
"3807",8.36666666666667,2.282295683,"42.342622+-71.056967+42.365577+-71.06129"
"3808",8.36666666666667,2.282295683,"42.342622+-71.056967+42.365577+-71.06129"
"3809",6.48333333333333,2.633370298,"42.342622+-71.056967+42.366933+-71.068093"
"3810",13.6333333333333,4.073708276,"42.342622+-71.056967+42.36911856+-71.03952958"
"3811",9.58333333333333,3.173341697,"42.342622+-71.056967+42.370958+-71.077416"
"3812",11.3833333333333,3.506396553,"42.342622+-71.056967+42.371141+-71.077298"
"3813",14.9,5.565620047,"42.342622+-71.056967+42.373362+-71.118956"
"3814",5.26666666666667,2.935977975,"42.342622+-71.056967+42.374067+-71.070929"
"3815",10.5333333333333,5.560027708,"42.342622+-71.056967+42.383975+-71.076994"
"3816",21.8333333333333,6.674145911,"42.342622+-71.056967+42.3884+-71.119149"
"3817",11.6333333333333,5.435132137,"42.342622+-71.056967+42.392342+-71.077272"
"3818",26.2833333333333,10.353283602,"42.342622+-71.056967+42.395428+-71.142483"
"3819",19.6333333333333,6.973025362,"42.342622+-71.056967+42.39674+-71.121815"
"3820",23.2833333333333,6.226758791,"42.342622+-71.056967+42.39693+-71.122971"
"3821",18.2333333333333,7.300487879,"42.342622+-71.056967+42.400815+-71.11684"
"3822",20.5,7.863450005,"42.342622+-71.056967+42.403375+-71.127338"
"3823",17.05,9.012364984,"42.342622+-71.056967+42.415135+-70.991207"
"3824",18.0666666666667,7.397421755,"42.342622+-71.056967+42.426682+-71.074317"
"3825",4.71666666666667,0.598380273,"42.342626+-71.103291+42.348927+-71.09583"
"3826",14.7333333333333,3.080757418,"42.342626+-71.103291+42.349081+-71.151941"
"3827",16.4,3.351053803,"42.342626+-71.103291+42.34916+-71.157223"
"3828",10.0333333333333,1.818752917,"42.342626+-71.103291+42.363303+-71.101948"
"3829",10.6,1.900152518,"42.342626+-71.103291+42.364128+-71.103034"
"3830",11.3833333333333,1.989629942,"42.342626+-71.103291+42.364935+-71.104405"
"3831",22.6833333333333,6.894111245,"42.342626+-71.103291+42.39674+-71.121815"
"3832",12.7166666666667,3.776071567,"42.342648+-71.103431+42.300523+-71.113686"
"3833",20.6333333333333,4.573911931,"42.342648+-71.103431+42.305891+-71.078142"
"3834",8.03333333333333,1.281888373,"42.342648+-71.103431+42.330714+-71.096023"
"3835",14.4833333333333,2.348161009,"42.342648+-71.103431+42.335017+-71.07128"
"3836",7.78333333333333,1.17439119,"42.342648+-71.103431+42.336572+-71.089616"
"3837",1.73333333333333,0.333676227,"42.342648+-71.103431+42.338795+-71.107161"
"3838",10.6333333333333,2.300315442,"42.342648+-71.103431+42.342466+-71.140502"
"3839",11.5333333333333,2.445716256,"42.342648+-71.103431+42.343586+-71.142524"
"3840",12.8166666666667,2.698614253,"42.342648+-71.103431+42.346056+-71.146117"
"3841",14.5833333333333,3.44239534,"42.342648+-71.103431+42.346188+-71.152449"
"3842",13.25,2.823509824,"42.342648+-71.103431+42.346992+-71.148213"
"3843",14.9333333333333,3.549271152,"42.342648+-71.103431+42.347693+-71.153921"
"3844",13.6166666666667,2.932249749,"42.342648+-71.103431+42.34813+-71.149638"
"3845",14.1666666666667,3.11928242,"42.342648+-71.103431+42.348814+-71.150755"
"3846",16.4166666666667,3.353539287,"42.342648+-71.103431+42.34916+-71.157223"
"3847",11.5,2.256198101,"42.342652+-71.057065+42.329789+-71.083887"
"3848",10.8666666666667,2.147458176,"42.342652+-71.057065+42.330957+-71.082754"
"3849",5.4,0.704634714,"42.342652+-71.057065+42.343936+-71.065793"
"3850",13.5666666666667,5.375480521,"42.342652+-71.057065+42.345088+-71.104843"
"3851",6.3,0.841957705,"42.342652+-71.057065+42.345582+-71.064848"
"3852",8.55,1.183090384,"42.342652+-71.057065+42.348569+-71.071717"
"3853",14.2666666666667,1.881511388,"42.342652+-71.057065+42.348793+-71.080545"
"3854",12.1833333333333,4.926229288,"42.342652+-71.057065+42.348949+-71.095169"
"3855",11.9,1.55964121,"42.342652+-71.057065+42.349373+-71.076911"
"3856",8.16666666666667,1.389385556,"42.342652+-71.057065+42.349682+-71.063564"
"3857",10.7,1.428531929,"42.342652+-71.057065+42.349935+-71.074649"
"3858",15.4333333333333,2.130059788,"42.342652+-71.057065+42.350011+-71.077432"
"3859",11.5,1.499989594,"42.342652+-71.057065+42.351902+-71.070893"
"3860",7.25,1.096719815,"42.342652+-71.057065+42.352288+-71.062581"
"3861",13.5833333333333,5.301537372,"42.342652+-71.057065+42.365379+-71.103554"
"3862",6.85,1.303636358,"42.342664+-71.056949+42.331302+-71.041552"
"3863",3.83333333333333,0.7456452,"42.342664+-71.056949+42.33525+-71.052445"
"3864",4.55,0.752480281,"42.342664+-71.056949+42.335514+-71.045823"
"3865",6.65,1.386900072,"42.342664+-71.056949+42.335528+-71.037553"
"3866",3.4,0.419425425,"42.342664+-71.056949+42.338065+-71.056782"
"3867",0.783333333333333,0.103147586,"42.342664+-71.056949+42.341682+-71.055418"
"3868",27.35,10.384973523,"42.342687+-71.085056+42.233391+-71.007153"
"3869",26.3333333333333,5.406549071,"42.342687+-71.085056+42.28449+-71.063878"
"3870",26.3333333333333,5.407170442,"42.342687+-71.085056+42.284528+-71.063717"
"3871",7.9,1.422318219,"42.342687+-71.085056+42.333279+-71.109276"
"3872",6.65,1.231557322,"42.342687+-71.085056+42.33374+-71.105721"
"3873",6.06666666666667,1.153885947,"42.342687+-71.085056+42.334331+-71.104487"
"3874",17.4333333333333,3.81521794,"42.342687+-71.085056+42.335196+-71.148366"
"3875",4.81666666666667,0.890424643,"42.342687+-71.085056+42.33608+-71.099883"
"3876",3.35,0.622613742,"42.342687+-71.085056+42.337875+-71.09524"
"3877",1.71666666666667,0.329948001,"42.342687+-71.085056+42.339897+-71.09021"
"3878",5,0.794112138,"42.342687+-71.085056+42.34557+-71.081696"
"3879",8.81666666666667,1.626749278,"42.342687+-71.085056+42.345884+-71.107697"
"3880",4.63333333333333,0.639390759,"42.342687+-71.085056+42.347888+-71.087903"
"3881",18.1166666666667,3.575990105,"42.342687+-71.085056+42.348819+-71.140051"
"3882",8.93333333333333,1.26759684,"42.342687+-71.085056+42.348949+-71.095169"
"3883",7.75,1.07497183,"42.342687+-71.085056+42.349871+-71.078049"
"3884",7.75,1.07497183,"42.342687+-71.085056+42.349871+-71.078049"
"3885",16.8,3.053417094,"42.342687+-71.085056+42.350093+-71.130753"
"3886",15.9666666666667,2.159264225,"42.342687+-71.085056+42.352531+-71.064682"
"3887",15.9666666666667,2.159264225,"42.342687+-71.085056+42.352531+-71.064682"
"3888",14.3666666666667,2.184740436,"42.342687+-71.085056+42.35639457+-71.0624242"
"3889",18.0166666666667,2.558184407,"42.342687+-71.085056+42.359705+-71.059215"
"3890",8.95,2.450687224,"42.342687+-71.085056+42.361269+-71.071678"
"3891",12.1333333333333,2.391656979,"42.342687+-71.085056+42.362434+-71.085591"
"3892",14.4833333333333,3.424375581,"42.342687+-71.085056+42.363021+-71.05829"
"3893",13.3166666666667,3.606437284,"42.342687+-71.085056+42.365379+-71.103554"
"3894",14.6833333333333,3.34918969,"42.342687+-71.085056+42.365577+-71.06129"
"3895",12.6833333333333,3.341111867,"42.342687+-71.085056+42.366933+-71.068093"
"3896",14.25,2.843393696,"42.342687+-71.085056+42.370958+-71.077416"
"3897",14.25,2.843393696,"42.342687+-71.085056+42.370958+-71.077416"
"3898",15.75,3.15035097,"42.342687+-71.085056+42.371141+-71.077298"
"3899",13.7833333333333,4.239614333,"42.342687+-71.085056+42.373362+-71.118956"
"3900",17.7666666666667,4.056931259,"42.342687+-71.085056+42.374067+-71.070929"
"3901",14.0333333333333,5.235050675,"42.342687+-71.085056+42.380926+-71.140218"
"3902",13.9166666666667,5.328256325,"42.342687+-71.085056+42.381553+-71.134626"
"3903",19.8833333333333,5.069765989,"42.342687+-71.085056+42.3884+-71.119149"
"3904",19.0333333333333,5.218895029,"42.342687+-71.085056+42.392342+-71.077272"
"3905",22.6166666666667,6.861178582,"42.342687+-71.085056+42.395428+-71.142483"
"3906",17.1666666666667,6.493948321,"42.342687+-71.085056+42.395638+-71.034599"
"3907",23.1333333333333,6.933878989,"42.342687+-71.085056+42.39674+-71.121815"
"3908",23.4,8.659426256,"42.342687+-71.085056+42.397224+-70.992615"
"3909",3.6,0.445523007,"42.342769+-71.097113+42.347221+-71.094218"
"3910",8.36666666666667,1.442202091,"42.342769+-71.097113+42.350011+-71.077432"
"3911",11.4,3.108719113,"42.342769+-71.097113+42.366933+-71.068093"
"3912",6.28333333333333,0.800947219,"42.342976+-71.07376+42.34557+-71.081696"
"3913",2.66666666666667,0.322491549,"42.342976+-71.07376+42.347346+-71.075956"
"3914",14.3,3.065223143,"42.343065+-71.153469+42.359196+-71.11089"
"3915",16.05,3.124874759,"42.343065+-71.153469+42.365304+-71.103621"
"3916",15.7666666666667,4.410491358,"42.343065+-71.153469+42.373362+-71.118956"
"3917",21.3,5.713506345,"42.343065+-71.153469+42.3884+-71.119149"
"3918",16.5333333333333,10.301709809,"42.343082+-71.236437+42.355286+-71.056411"
"3919",8.35,1.657196457,"42.343118+-71.117498+42.33608+-71.099883"
"3920",8.36666666666667,1.619292826,"42.343118+-71.117498+42.337875+-71.09524"
"3921",22.6333333333333,4.032076419,"42.343118+-71.117498+42.342622+-71.056967"
"3922",0.816666666666667,0.159692347,"42.343118+-71.117498+42.343927+-71.114569"
"3923",2.51666666666667,0.564204868,"42.343118+-71.117498+42.346007+-71.107166"
"3924",9.48333333333333,1.62799202,"42.343118+-71.117498+42.347888+-71.087903"
"3925",6.1,1.212294821,"42.343118+-71.117498+42.348949+-71.095169"
"3926",11.2,2.195925114,"42.343118+-71.117498+42.349871+-71.078049"
"3927",13.4166666666667,2.587388844,"42.343118+-71.117498+42.351902+-71.070893"
"3928",15.0833333333333,3.845665119,"42.343118+-71.117498+42.35639457+-71.0624242"
"3929",19.9833333333333,4.018406257,"42.343118+-71.117498+42.359705+-71.059215"
"3930",13.7833333333333,2.752052159,"42.343118+-71.117498+42.362434+-71.085591"
"3931",18.6833333333333,3.767993744,"42.343118+-71.117498+42.363021+-71.05829"
"3932",17.8333333333333,4.185555056,"42.343118+-71.117498+42.365577+-71.06129"
"3933",16.2166666666667,4.319149821,"42.343118+-71.117498+42.365577+-71.06129"
"3934",15.5666666666667,3.740032049,"42.343118+-71.117498+42.370958+-71.077416"
"3935",21.7166666666667,3.98920182,"42.343118+-71.117498+42.3884+-71.119149"
"3936",17.9333333333333,10.686338458,"42.3432+-71.241367+42.355286+-71.056411"
"3937",4.73333333333333,0.973066986,"42.34334+-71.116927+42.339471+-71.135139"
"3938",3.53333333333333,0.648089953,"42.34334+-71.116927+42.340053+-71.128869"
"3939",1.03333333333333,0.212508882,"42.34334+-71.116927+42.342274+-71.120915"
"3940",16.0333333333333,3.104990887,"42.343419+-71.102432+42.349206+-71.15404"
"3941",9.1,1.694478717,"42.343809+-71.066075+42.326035+-71.087812"
"3942",7.55,1.356452893,"42.343809+-71.066075+42.329789+-71.083887"
"3943",11.7833333333333,1.995222281,"42.343809+-71.066075+42.330714+-71.096023"
"3944",3.75,0.67729439,"42.343809+-71.066075+42.337353+-71.075909"
"3945",1.85,0.357909696,"42.343809+-71.066075+42.340497+-71.071317"
"3946",5.61666666666667,1.017184327,"42.343824+-71.065927+42.342622+-71.056967"
"3947",17.3833333333333,5.651369245,"42.343824+-71.065927+42.343974+-71.142731"
"3948",0.9,0.133594765,"42.343824+-71.065927+42.345582+-71.064848"
"3949",5.95,0.870540771,"42.343824+-71.065927+42.34735+-71.075727"
"3950",5.95,0.870540771,"42.343824+-71.065927+42.34735+-71.075727"
"3951",10.7666666666667,1.44779443,"42.343824+-71.065927+42.347888+-71.087903"
"3952",3.2,0.423775022,"42.343824+-71.065927+42.349682+-71.063564"
"3953",6.71666666666667,1.189925465,"42.343824+-71.065927+42.35176+-71.056003"
"3954",5.73333333333333,0.610807693,"42.343824+-71.065927+42.352288+-71.062581"
"3955",5.95,0.622613742,"42.343824+-71.065927+42.352461+-71.062552"
"3956",9.36666666666667,1.011591988,"42.343824+-71.065927+42.353214+-71.064545"
"3957",8.51666666666667,0.868055287,"42.343824+-71.065927+42.355385+-71.062211"
"3958",13.9666666666667,3.245420733,"42.343824+-71.065927+42.362434+-71.085591"
"3959",14.3166666666667,4.484434507,"42.343824+-71.065927+42.365379+-71.103554"
"3960",12.5166666666667,3.39268566,"42.343824+-71.065927+42.370958+-71.077416"
"3961",10.5166666666667,2.173555758,"42.343868+-71.143266+42.337167+-71.109067"
"3962",11.1166666666667,2.132545272,"42.343868+-71.143266+42.337993+-71.108182"
"3963",11.3,2.192196888,"42.343868+-71.143266+42.340438+-71.105523"
"3964",1.08333333333333,0.171498396,"42.343868+-71.143266+42.342394+-71.140567"
"3965",10.7666666666667,2.340704557,"42.343868+-71.143266+42.342626+-71.103291"
"3966",11.2,2.392899721,"42.343868+-71.143266+42.343419+-71.102432"
"3967",12.55,2.655118283,"42.343868+-71.143266+42.348927+-71.09583"
"3968",0.75,0.185789929,"42.343927+-71.114569+42.344867+-71.111157"
"3969",1.7,0.404512521,"42.343927+-71.114569+42.346007+-71.107166"
"3970",8.66666666666667,1.468299673,"42.343927+-71.114569+42.347888+-71.087903"
"3971",5.28333333333333,1.052602474,"42.343927+-71.114569+42.348949+-71.095169"
"3972",10.3666666666667,2.036232767,"42.343927+-71.114569+42.349871+-71.078049"
"3973",12.6,2.427696497,"42.343927+-71.114569+42.351902+-71.070893"
"3974",19.1666666666667,3.85871391,"42.343927+-71.114569+42.359705+-71.059215"
"3975",14.65,3.731332855,"42.343927+-71.114569+42.366933+-71.068093"
"3976",15.5333333333333,3.754944953,"42.343927+-71.114569+42.370958+-71.077416"
"3977",25.1666666666667,7.340876994,"42.343927+-71.114569+42.395428+-71.142483"
"3978",6.5,0.855006496,"42.343936+-71.065793+42.349373+-71.076911"
"3979",5.3,0.723897215,"42.343936+-71.065793+42.349935+-71.074649"
"3980",10.0333333333333,1.425425074,"42.343936+-71.065793+42.350011+-71.077432"
"3981",8.08333333333333,0.825802059,"42.343936+-71.065793+42.353262+-71.059643"
"3982",14,3.249148959,"42.343936+-71.065793+42.362434+-71.085591"
"3983",9.16666666666667,1.888346469,"42.343974+-71.124518+42.333092+-71.109678"
"3984",10.3,1.476377496,"42.343974+-71.124518+42.333785+-71.103909"
"3985",10.55,1.531058144,"42.343974+-71.124518+42.334846+-71.103017"
"3986",1.11666666666667,0.170255654,"42.343974+-71.124518+42.342499+-71.121845"
"3987",3.88333333333333,0.960018195,"42.343974+-71.142731+42.339581+-71.157499"
"3988",1.6,0.52195164,"42.343974+-71.142731+42.34054+-71.15114"
"3989",0.883333333333333,0.265946788,"42.343974+-71.142731+42.341577+-71.146607"
"3990",17.0166666666667,4.677059517,"42.343974+-71.142731+42.361269+-71.071678"
"3991",6.33333333333333,1.325384343,"42.344117+-71.114097+42.338498+-71.138731"
"3992",1.75,0.369094374,"42.344117+-71.114097+42.342274+-71.120915"
"3993",0.683333333333333,0.154100008,"42.344117+-71.114097+42.34334+-71.116927"
"3994",1.81666666666667,0.382764536,"42.344321+-71.124866+42.348572+-71.129451"
"3995",2.75,0.510766962,"42.344321+-71.124866+42.350093+-71.130753"
"3996",4.21666666666667,0.681022616,"42.344321+-71.124866+42.352418+-71.131843"
"3997",7.5,1.314199665,"42.344321+-71.124866+42.35853+-71.126738"
"3998",8.06666666666667,1.462085963,"42.344321+-71.124866+42.36019+-71.128574"
"3999",13.3,2.445716256,"42.344321+-71.124866+42.371486+-71.120947"
"4000",16.3166666666667,2.940327572,"42.344321+-71.124866+42.375131+-71.118511"
"4001",17.9166666666667,3.123010646,"42.344321+-71.124866+42.375302+-71.119237"
"4002",19.0333333333333,3.667331642,"42.344321+-71.124866+42.378733+-71.10416"
"4003",24.7833333333333,13.479401103,"42.344329+-71.142385+42.320557+-71.052312"
"4004",10.8,2.144351321,"42.344329+-71.142385+42.338795+-71.107161"
"4005",11.55,2.262411811,"42.344329+-71.142385+42.340455+-71.105828"
"4006",9.33333333333333,2.049281558,"42.344329+-71.142385+42.341589+-71.110117"
"4007",12.5666666666667,2.604165861,"42.344329+-71.142385+42.34496+-71.100993"
"4008",17.2,3.146001373,"42.344329+-71.142385+42.347888+-71.087903"
"4009",0.9,0.293287112,"42.344329+-71.142385+42.348285+-71.140436"
"4010",2.75,0.466649621,"42.344329+-71.142385+42.348649+-71.137881"
"4011",13.8166666666667,2.730925545,"42.344329+-71.142385+42.348949+-71.095169"
"4012",12.0166666666667,2.489833597,"42.344329+-71.142385+42.349165+-71.099821"
"4013",11.0666666666667,2.27421786,"42.344329+-71.142385+42.349659+-71.103989"
"4014",18.9166666666667,3.714555838,"42.344329+-71.142385+42.349871+-71.078049"
"4015",10.3,2.123846078,"42.344329+-71.142385+42.350013+-71.106902"
"4016",4.8,0.999164568,"42.344329+-71.142385+42.350263+-71.131298"
"4017",8.53333333333333,1.801354529,"42.344329+-71.142385+42.350765+-71.113133"
"4018",5.76666666666667,1.3670162,"42.344329+-71.142385+42.351776+-71.12153"
"4019",7.03333333333333,1.362666603,"42.344329+-71.142385+42.351891+-71.125067"
"4020",18.7,4.445288134,"42.344329+-71.142385+42.351902+-71.070893"
"4021",22.6666666666667,5.304022856,"42.344329+-71.142385+42.352531+-71.064682"
"4022",20.8166666666667,5.011357115,"42.344329+-71.142385+42.35639457+-71.0624242"
"4023",20.8166666666667,5.011357115,"42.344329+-71.142385+42.35639457+-71.0624242"
"4024",24.4666666666667,5.604145049,"42.344329+-71.142385+42.359705+-71.059215"
"4025",18.8,3.899103025,"42.344329+-71.142385+42.362434+-71.085591"
"4026",14.55,2.875083617,"42.344329+-71.142385+42.365379+-71.103554"
"4027",21.95,5.485463188,"42.344329+-71.142385+42.365577+-71.06129"
"4028",21.95,5.485463188,"42.344329+-71.142385+42.365577+-71.06129"
"4029",13.3666666666667,1.959182763,"42.344366+-71.086458+42.321257+-71.072268"
"4030",9.2,1.327869827,"42.344366+-71.086458+42.329789+-71.083887"
"4031",7.11666666666667,0.887317788,"42.344366+-71.086458+42.334748+-71.07511"
"4032",6.25,0.744402458,"42.344366+-71.086458+42.336295+-71.076941"
"4033",8.43333333333333,1.18681861,"42.344366+-71.086458+42.341308+-71.069417"
"4034",2.4,0.252897997,"42.344366+-71.086458+42.341553+-71.083328"
"4035",3.73333333333333,0.869298029,"42.344381+-71.039016+42.351549+-71.052959"
"4036",5.1,1.016562956,"42.344381+-71.039016+42.353297+-71.05335"
"4037",8.81666666666667,1.425425074,"42.344381+-71.039016+42.354243+-71.058557"
"4038",10.1833333333333,1.557155726,"42.344381+-71.039016+42.355521+-71.057253"
"4039",14.2166666666667,6.196311612,"42.344381+-71.039016+42.392342+-71.077272"
"4040",11.35,2.569990456,"42.344478+-71.097768+42.355692+-71.062911"
"4041",10.1333333333333,2.981959429,"42.344478+-71.097768+42.366933+-71.068093"
"4042",15.4833333333333,5.139359541,"42.3446+-71.034476+42.362434+-71.085591"
"4043",15.6833333333333,3.014270721,"42.344607+-71.15322+42.365304+-71.103621"
"4044",11.1166666666667,2.262411811,"42.344633+-71.144682+42.337167+-71.109067"
"4045",11.7166666666667,2.222022696,"42.344633+-71.144682+42.337993+-71.108182"
"4046",11.8833333333333,2.281052941,"42.344633+-71.144682+42.340438+-71.105523"
"4047",11.8,2.482377145,"42.344633+-71.144682+42.343419+-71.102432"
"4048",13.15,2.743974336,"42.344633+-71.144682+42.348927+-71.09583"
"4049",16.4833333333333,6.36283904,"42.344706+-71.028419+42.365379+-71.103554"
"4050",10.65,2.241285197,"42.344758+-71.111761+42.336252+-71.148774"
"4051",8.21666666666667,1.832423079,"42.344758+-71.111761+42.336964+-71.145867"
"4052",7.36666666666667,1.614321858,"42.344758+-71.111761+42.337807+-71.141753"
"4053",6.76666666666667,1.452765398,"42.344758+-71.111761+42.338498+-71.138731"
"4054",5.86666666666667,1.257033533,"42.344758+-71.111761+42.339471+-71.135139"
"4055",5.06666666666667,1.053845216,"42.344758+-71.111761+42.33969+-71.131228"
"4056",4.68333333333333,0.9320565,"42.344758+-71.111761+42.340053+-71.128869"
"4057",3.73333333333333,0.749994797,"42.344758+-71.111761+42.34112+-71.125652"
"4058",2.18333333333333,0.496475429,"42.344758+-71.111761+42.342274+-71.120915"
"4059",1.11666666666667,0.281481063,"42.344758+-71.111761+42.34334+-71.116927"
"4060",0.433333333333333,0.127381055,"42.344758+-71.111761+42.344117+-71.114097"
"4061",26.45,9.029142001,"42.344867+-71.111157+42.275783+-71.030184"
"4062",0.95,0.218722592,"42.344867+-71.111157+42.346007+-71.107166"
"4063",9.63333333333333,1.850442838,"42.344867+-71.111157+42.349871+-71.078049"
"4064",11.85,2.241285197,"42.344867+-71.111157+42.351902+-71.070893"
"4065",16.6166666666667,3.372180417,"42.344867+-71.111157+42.352531+-71.064682"
"4066",14.7833333333333,3.080136047,"42.344867+-71.111157+42.35639457+-71.0624242"
"4067",18.4166666666667,3.672923981,"42.344867+-71.111157+42.359705+-71.059215"
"4068",10.1666666666667,2.655118283,"42.344867+-71.111157+42.361269+-71.071678"
"4069",16.5833333333333,3.168370729,"42.344908+-71.100835+42.349206+-71.15404"
"4070",5.4,0.759936733,"42.344908+-71.100835+42.349458+-71.10074"
"4071",16.8166666666667,7.286196346,"42.344908+-71.100835+42.35804+-71.184642"
"4072",17.4666666666667,10.493092077,"42.344958+-71.241044+42.355286+-71.056411"
"4073",14.0666666666667,4.167535297,"42.34496+-71.100993+42.300523+-71.113686"
"4074",20.2166666666667,4.589446206,"42.34496+-71.100993+42.306279+-71.081657"
"4075",10.3,1.465814189,"42.34496+-71.100993+42.336489+-71.089085"
"4076",3.73333333333333,0.569797207,"42.34496+-71.100993+42.33851+-71.107918"
"4077",2.7,0.39767744,"42.34496+-71.100993+42.340455+-71.105828"
"4078",12.2333333333333,2.527737228,"42.34496+-71.100993+42.343586+-71.142524"
"4079",13.5,2.781256596,"42.34496+-71.100993+42.346056+-71.146117"
"4080",13.9333333333333,2.906152167,"42.34496+-71.100993+42.346992+-71.148213"
"4081",15.6166666666667,3.631913495,"42.34496+-71.100993+42.347693+-71.153921"
"4082",15.8,3.05714532,"42.34496+-71.100993+42.34813+-71.149638"
"4083",15.5666666666667,3.012406608,"42.34496+-71.100993+42.348814+-71.150755"
"4084",13.15,9.826360994,"42.344982+-71.23431+42.350963+-71.058458"
"4085",16.1166666666667,10.130832784,"42.344982+-71.23431+42.355286+-71.056411"
"4086",2.65,0.756829878,"42.345049+-71.040496+42.335704+-71.035488"
"4087",26.1,8.631464561,"42.345088+-71.104843+42.307745+-71.217212"
"4088",24.8166666666667,6.071416041,"42.345088+-71.104843+42.322501+-71.205457"
"4089",19.95,5.023784535,"42.345088+-71.104843+42.329483+-71.192385"
"4090",11.6833333333333,2.46062916,"42.345088+-71.104843+42.331373+-71.126882"
"4091",8.5,1.504960562,"42.345088+-71.104843+42.332588+-71.116965"
"4092",20.7333333333333,10.45146022,"42.345088+-71.104843+42.33303+-71.243537"
"4093",12.5833333333333,2.564398117,"42.345088+-71.104843+42.335196+-71.148366"
"4094",12.5333333333333,2.293480361,"42.345088+-71.104843+42.335894+-71.140828"
"4095",32.15,9.068909745,"42.345088+-71.104843+42.337197+-71.252108"
"4096",2.73333333333333,0.462921395,"42.345088+-71.104843+42.341589+-71.110117"
"4097",6.9,0.889803272,"42.345137+-71.069335+42.347595+-71.079984"
"4098",12.2166666666667,1.974095667,"42.345137+-71.069335+42.348949+-71.095169"
"4099",5.28333333333333,0.656167776,"42.345137+-71.069335+42.349373+-71.076911"
"4100",8.81666666666667,1.225964983,"42.345137+-71.069335+42.350011+-71.077432"
"4101",4.66666666666667,0.577253659,"42.345145+-71.069868+42.351902+-71.070893"
"4102",9.61666666666667,1.220994015,"42.345145+-71.069868+42.353214+-71.064545"
"4103",10.3333333333333,1.26759684,"42.345145+-71.069868+42.355518+-71.060225"
"4104",12.9666666666667,2.452551337,"42.345145+-71.069868+42.370958+-71.077416"
"4105",2.26666666666667,0.357288325,"42.345156+-71.074969+42.340883+-71.071385"
"4106",6.33333333333333,1.835529934,"42.345192+-71.031996+42.352271+-71.055242"
"4107",15.65,5.074736957,"42.345192+-71.031996+42.362434+-71.085591"
"4108",1.08333333333333,0.149750411,"42.345214+-71.104266+42.3471+-71.105198"
"4109",3.63333333333333,0.544320996,"42.345214+-71.104266+42.35075+-71.109976"
"4110",5.63333333333333,0.916522225,"42.345214+-71.104266+42.355374+-71.109987"
"4111",11.4666666666667,2.770071918,"42.345214+-71.104266+42.363498+-71.087704"
"4112",9.03333333333333,1.682051297,"42.345214+-71.104266+42.364128+-71.103034"
"4113",10.2,1.764072269,"42.345214+-71.104266+42.364915+-71.103074"
"4114",9.81666666666667,1.772150092,"42.345214+-71.104266+42.364935+-71.104405"
"4115",14.55,2.784984822,"42.345214+-71.104266+42.372783+-71.094479"
"4116",13,2.420240045,"42.345214+-71.104266+42.373362+-71.118956"
